ID,Pos,Department,Stage,Stage_class,Application_date,App_source,Qualification,Experience,Type,Offer_taken,Conf_Date,Recency,Event
3152171,Finance Manager,Finance,New Application,0,19-10-2017,Agency,Bachelors,5,Experienced,Not avaliable,#N/A,--,9
3154641,Associate Software Developer,Engineering,In-House Interview,2,21-09-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3157112,Associate Software Developer,Engineering,New Application,0,15-09-2016,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
3159584,Associate Software Developer,Engineering,New Application,0,20-11-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3162057,Sr. Business Analyst,IT,New Application,0,06-06-2016,Agency,Masters,10,Experienced,Not avaliable,#N/A,--,9
3164531,Associate Relationship Manager,Sales,New Application,0,09-11-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3167006,Associate Relationship Manager,Sales,New Application,0,30-08-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3169482,Finance Manager,Finance,In-House Interview,2,08-03-2016,Agency,Masters,6,Experienced,Not avaliable,#N/A,--,9
3171959,Sr. Business Analyst,IT,New Application,0,14-06-2016,Advertisement,Masters,10,Experienced,Not avaliable,#N/A,--,9
3174437,Associate Product Manager,Product,In-House Interview,2,15-10-2018,Career Fair,PhD,3,Campus,Not avaliable,#N/A,--,9
3176916,Associate Software Developer,Engineering,In-House Interview,2,02-10-2017,Campus Event,PhD,1,Campus,Not avaliable,#N/A,--,9
3179396,Associate Software Developer,Engineering,New Application,0,31-12-2017,Advertisement,Masters,1,Campus,Not avaliable,#N/A,--,9
3181877,Associate Product Manager,Product,In-House Interview,2,05-02-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3184359,Associate Relationship Manager,Sales,New Application,0,11-09-2016,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
3186842,Associate Relationship Manager,Sales,New Application,0,23-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3189326,Finance Manager,Finance,New Application,0,11-08-2016,Website,Masters,6,Experienced,Not avaliable,#N/A,--,9
3191811,Associate Software Developer,Engineering,In-House Interview,2,18-03-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3194297,Associate Software Developer,Engineering,New Application,0,05-11-2016,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
3196784,Associate Relationship Manager,Sales,New Application,0,25-10-2016,Campus Event,Masters,2,Campus,Not avaliable,#N/A,--,9
3199272,Associate Relationship Manager,Sales,New Application,0,02-03-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3201761,Associate Relationship Manager,Sales,New Application,0,02-11-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3204251,Associate Software Developer,Engineering,New Application,0,21-02-2018,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3206742,Associate Software Developer,Engineering,New Application,0,01-01-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3209234,Sr. Customer Service Operations Associate,Operations,New Application,0,19-01-2017,Outsourced,Masters,13,Experienced,Not avaliable,#N/A,--,9
3211727,Associate Relationship Manager,Sales,New Application,0,29-03-2017,Website,Masters,0,Campus,Not avaliable,#N/A,--,9
3214221,Sr. Customer Service Operations Associate,Operations,New Application,0,26-03-2018,Outsourced,Bachelors,15,Experienced,Not avaliable,#N/A,--,9
3216716,Associate Software Developer,Engineering,New Application,0,14-08-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
3219212,Associate Relationship Manager,Sales,New Application,0,23-12-2018,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
3221709,Associate Software Developer,Engineering,New Application,0,01-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3224207,UX Designer,Product,New Application,0,06-04-2018,Agency,Bachelors,6,Experienced,Not avaliable,#N/A,--,9
3226706,Finance Manager,Finance,New Application,0,02-04-2016,Agency,Masters,5,Experienced,Not avaliable,#N/A,--,9
3229206,Associate Relationship Manager,Sales,New Application,0,01-10-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
3231707,Associate Relationship Manager,Sales,New Application,0,16-11-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3234209,Associate Software Developer,Engineering,New Application,0,03-09-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3236712,Business Operations Manager,Operations,New Application,0,05-02-2016,Agency,Masters,6,Experienced,Not avaliable,#N/A,--,9
3239216,Associate Product Manager,Product,New Application,0,17-01-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3241721,Business Operations Manager,Operations,New Application,0,21-12-2017,Agency,Masters,4,Experienced,Not avaliable,#N/A,--,9
3244227,Associate Relationship Manager,Sales,New Application,0,16-11-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
3246734,Associate Software Developer,Engineering,In-House Interview,2,30-11-2016,Career Fair,PhD,2,Campus,Not avaliable,#N/A,--,9
3249242,Associate Software Developer,Engineering,New Application,0,08-10-2018,Campus Event,PhD,0,Campus,Not avaliable,#N/A,--,9
3251751,Associate Relationship Manager,Sales,In-House Interview,2,15-03-2017,Campus Job Board,Masters,3,Campus,Not avaliable,#N/A,--,9
3254261,Associate Software Developer,Engineering,New Application,0,16-03-2016,Advertisement,PhD,1,Campus,Not avaliable,#N/A,--,9
3256772,Finance Manager,Finance,New Application,0,06-02-2018,Website,Bachelors,5,Experienced,Not avaliable,#N/A,--,9
3259284,Associate Product Manager,Product,New Application,0,15-10-2016,Campus Job Board,PhD,0,Campus,Not avaliable,#N/A,--,9
3261797,Associate Product Manager,Product,New Application,0,04-11-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3264311,UX Designer,Product,New Application,0,19-02-2017,Website,Bachelors,6,Experienced,Not avaliable,#N/A,--,9
3266826,Associate Software Developer,Engineering,New Application,0,06-09-2018,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
3269342,Associate Relationship Manager,Sales,New Application,0,04-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3271859,UX Designer,Product,New Application,0,09-10-2017,Website,Masters,3,Experienced,Not avaliable,#N/A,--,9
3274377,Associate Product Manager,Product,New Application,0,08-12-2017,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3276896,Associate Relationship Manager,Sales,New Application,0,16-10-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3279416,Associate Relationship Manager,Sales,New Application,0,06-12-2017,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
3281937,Associate Relationship Manager,Sales,New Application,0,21-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3284459,Associate Software Developer,Engineering,New Application,0,30-09-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
3286982,Associate Relationship Manager,Sales,New Application,0,18-10-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3289506,Business Operations Manager,Operations,New Application,0,27-10-2018,Career Fair,Bachelors,4,Experienced,Not avaliable,#N/A,--,9
3292031,Associate Software Developer,Engineering,In-House Interview,2,09-11-2017,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
3294557,Associate Product Manager,Product,New Application,0,01-11-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3297084,Associate Software Developer,Engineering,New Application,0,05-11-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
3299612,Associate Relationship Manager,Sales,New Application,0,16-10-2016,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
3302141,Associate Software Developer,Engineering,New Application,0,18-02-2016,Website,Masters,1,Campus,Not avaliable,#N/A,--,9
3304671,Associate Relationship Manager,Sales,New Application,0,19-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3307202,Associate Relationship Manager,Sales,New Application,0,31-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3309734,Associate Software Developer,Engineering,In-House Interview,2,27-11-2016,Campus Event,PhD,0,Campus,Not avaliable,#N/A,--,9
3312267,Associate Software Developer,Engineering,New Application,0,29-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3314801,Associate Product Manager,Product,New Application,0,16-01-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3317336,Associate Relationship Manager,Sales,New Application,0,10-09-2018,Advertisement,PhD,2,Campus,Not avaliable,#N/A,--,9
3319872,Associate Relationship Manager,Sales,In-House Interview,2,14-12-2018,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3322409,Associate Relationship Manager,Sales,In-House Interview,2,14-08-2018,Career Fair,Masters,0,Campus,Not avaliable,#N/A,--,9
3324947,Associate Software Developer,Engineering,New Application,0,24-08-2018,Campus Job Board,PhD,0,Campus,Not avaliable,#N/A,--,9
3327486,Associate Product Manager,Product,In-House Interview,2,06-01-2018,Campus Job Board,PhD,1,Campus,Not avaliable,#N/A,--,9
3330026,Associate Relationship Manager,Sales,New Application,0,01-09-2017,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
3332567,Sr. Business Analyst,IT,In-House Interview,2,04-03-2017,Advertisement,Masters,9,Experienced,Not avaliable,#N/A,--,9
3335109,Associate Software Developer,Engineering,New Application,0,16-10-2018,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3337652,Associate Product Manager,Product,New Application,0,07-01-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3340196,Associate Product Manager,Product,New Application,0,15-01-2017,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
3342741,Associate Software Developer,Engineering,New Application,0,25-11-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
3345287,Associate Relationship Manager,Sales,New Application,0,04-01-2016,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
3347834,Associate Relationship Manager,Sales,New Application,0,27-02-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3350382,Associate Software Developer,Engineering,New Application,0,20-11-2016,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
3352931,Associate Product Manager,Product,New Application,0,30-08-2018,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
3355481,Associate Software Developer,Engineering,New Application,0,29-03-2016,Website,PhD,2,Campus,Not avaliable,#N/A,--,9
3358032,Business Operations Manager,Operations,In-House Interview,2,30-08-2016,Advertisement,Bachelors,6,Experienced,Not avaliable,#N/A,--,9
3360584,Associate Software Developer,Engineering,New Application,0,15-10-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
3363137,Associate Software Developer,Engineering,New Application,0,26-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3365691,Associate Relationship Manager,Sales,New Application,0,22-10-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3368246,Associate Software Developer,Engineering,New Application,0,20-01-2016,Campus Event,PhD,3,Campus,Not avaliable,#N/A,--,9
3370802,Associate Relationship Manager,Sales,New Application,0,05-09-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
3373359,Associate Relationship Manager,Sales,New Application,0,30-03-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3375917,Associate Software Developer,Engineering,New Application,0,29-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3378476,Associate Product Manager,Product,New Application,0,24-11-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3381036,Finance Manager,Finance,In-House Interview,2,25-12-2017,Agency,Bachelors,4,Experienced,Not avaliable,#N/A,--,9
3383597,Associate Software Developer,Engineering,New Application,0,28-01-2016,Website,PhD,2,Campus,Not avaliable,#N/A,--,9
3386159,Associate Relationship Manager,Sales,New Application,0,14-02-2018,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
3388722,Associate Software Developer,Engineering,New Application,0,07-01-2018,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
3391286,Associate Product Manager,Product,New Application,0,06-11-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
3393851,Associate Relationship Manager,Sales,New Application,0,12-08-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
3396417,Associate Software Developer,Engineering,New Application,0,06-10-2018,Career Fair,Masters,1,Campus,Not avaliable,#N/A,--,9
3398984,Sr. Customer Service Operations Associate,Operations,New Application,0,28-10-2016,Outsourced,Masters,8,Experienced,Not avaliable,#N/A,--,9
3401552,Associate Relationship Manager,Sales,New Application,0,15-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3404121,Finance Manager,Finance,New Application,0,04-02-2016,Website,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
3406691,Associate Software Developer,Engineering,New Application,0,05-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3409262,Associate Product Manager,Product,New Application,0,23-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3411834,Associate Product Manager,Product,In-House Interview,2,30-11-2017,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3414407,UX Designer,Product,New Application,0,23-10-2017,Advertisement,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
3416981,Sr. Business Analyst,IT,New Application,0,24-05-2016,Website,Masters,10,Experienced,Not avaliable,#N/A,--,9
3419556,Associate Relationship Manager,Sales,New Application,0,12-11-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3422132,Associate Software Developer,Engineering,New Application,0,11-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3424709,Finance Manager,Finance,New Application,0,10-10-2017,Advertisement,Masters,5,Experienced,Not avaliable,#N/A,--,9
3427287,Associate Software Developer,Engineering,New Application,0,19-01-2016,Advertisement,Masters,1,Campus,Not avaliable,#N/A,--,9
3429866,Finance Manager,Finance,New Application,0,30-01-2016,Website,Masters,6,Experienced,Not avaliable,#N/A,--,9
3432446,Associate Relationship Manager,Sales,New Application,0,23-09-2017,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3435027,Account Executive,Sales,New Application,0,29-06-2017,Advertisement,Bachelors,4,Experienced,Not avaliable,#N/A,--,9
3437609,Business Operations Manager,Operations,In-House Interview,2,25-06-2016,Agency,PhD,5,Experienced,Not avaliable,#N/A,--,9
3440192,Sr. Business Analyst,IT,New Application,0,13-07-2017,Advertisement,Masters,12,Experienced,Not avaliable,#N/A,--,9
3442776,Associate Relationship Manager,Sales,New Application,0,23-01-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3445361,Sr. Customer Service Operations Associate,Operations,New Application,0,07-05-2016,Outsourced,Masters,11,Experienced,Not avaliable,#N/A,--,9
3447947,Associate Relationship Manager,Sales,New Application,0,05-12-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3450534,Associate Relationship Manager,Sales,New Application,0,13-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3453122,Associate Relationship Manager,Sales,New Application,0,26-11-2017,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
3455711,Finance Manager,Finance,In-House Interview,2,23-09-2017,Website,Masters,6,Experienced,Not avaliable,#N/A,--,9
3458301,Associate Relationship Manager,Sales,In-House Interview,2,22-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3460892,Associate Software Developer,Engineering,New Application,0,10-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3463484,Associate Product Manager,Product,New Application,0,26-10-2018,Advertisement,Masters,0,Campus,Not avaliable,#N/A,--,9
3466077,Account Executive,Sales,New Application,0,22-09-2017,Advertisement,Bachelors,4,Experienced,Not avaliable,#N/A,--,9
3468671,Associate Software Developer,Engineering,New Application,0,18-10-2018,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3471266,Associate Software Developer,Engineering,New Application,0,23-01-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3473862,Associate Relationship Manager,Sales,New Application,0,03-08-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
3476459,Business Operations Manager,Operations,In-House Interview,2,28-08-2018,Agency,Masters,7,Experienced,Not avaliable,#N/A,--,9
3479057,Associate Relationship Manager,Sales,New Application,0,05-02-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
3481656,Associate Software Developer,Engineering,New Application,0,06-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
